client_id,visitor_id,visit_id,process_step,date_time,date,time,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,client_id,Variation,duration_between_steps,minutes_decimal
4982508,927300863_33438323192,737923357_21370060088_995130,start,2017-04-07 01:56:03,2017-04-07,01:56:03,6243563,38.0,10.0,62.0,female,2,66625.65,1,4,3255508,Test,0 days 00:20:50,20.833333333333332
4982508,927300863_33438323192,737923357_21370060088_995130,start,2017-04-07 02:16:53,2017-04-07,02:16:53,367638,40.0,6.0,84.0,female,2,226782.99,0,3,1486850,Control,0 days 00:00:12,0.2
4231894,125860925_83769504887,738026314_40864884440_831578,start,2017-04-19 12:10:20,2017-04-19,12:10:20,8280317,42.0,6.0,50.0,male,2,98877.31,0,3,4905102,Test,0 days 00:01:01,1.0166666666666666
4231894,125860925_83769504887,738026314_40864884440_831578,step_1,2017-04-19 12:11:21,2017-04-19,12:11:21,1008151,44.0,10.0,67.0,male,3,166739.46000000002,5,8,4502426,Control,0 days 00:00:18,0.3
4231894,125860925_83769504887,738026314_40864884440_831578,step_2,2017-04-19 12:11:39,2017-04-19,12:11:39,7678758,48.0,6.0,70.0,male,3,182538.9,1,4,7329966,Test,0 days 00:01:31,1.5166666666666666
4231894,125860925_83769504887,738026314_40864884440_831578,step_3,2017-04-19 12:13:10,2017-04-19,12:13:10,6720587,26.0,10.0,72.0,female,2,48134.65,0,3,3610837,Test,0 days 00:00:47,0.7833333333333333
3043851,203969784_56523625351,738298103_30794222280_409832,start,2017-03-31 10:36:21,2017-03-31,10:36:21,7707583,20.0,11.0,54.0,female,2,27469.79,0,3,8616361,Test,0 days 00:00:33,0.55
3043851,203969784_56523625351,738298103_30794222280_409832,step_1,2017-03-31 10:36:54,2017-03-31,10:36:54,7308307,32.0,0.0,40.0,unknown,3,234195.53,6,9,4935777,Control,0 days 00:00:14,0.23333333333333334
3043851,203969784_56523625351,738298103_30794222280_409832,step_2,2017-03-31 10:37:08,2017-03-31,10:37:08,9358257,22.0,11.0,40.0,female,2,211747.38,2,5,1105404,Control,0 days 00:00:47,0.7833333333333333
3043851,203969784_56523625351,738298103_30794222280_409832,step_3,2017-03-31 10:37:55,2017-03-31,10:37:55,1368796,76.0,7.0,71.0,male,2,607506.13,5,8,3612014,Test,0 days 00:00:45,0.75
3043851,203969784_56523625351,738298103_30794222280_409832,step_2,2017-03-31 10:38:40,2017-03-31,10:38:40,1336169,26.0,3.0,62.0,male,2,39995.13,1,4,241085,Test,0 days 00:00:04,0.06666666666666667
3043851,203969784_56523625351,738298103_30794222280_409832,step_3,2017-03-31 10:38:44,2017-03-31,10:38:44,3945735,10.0,6.0,58.0,unknown,2,53666.72,0,3,8500004,Control,0 days 00:02:26,2.433333333333333
3043851,203969784_56523625351,738298103_30794222280_409832,start,2017-03-31 10:41:10,2017-03-31,10:41:10,9711074,36.0,1.0,55.0,male,3,88623.63,4,7,9727883,Test,0 days 00:10:04,10.066666666666666
3043851,203969784_56523625351,738298103_30794222280_409832,start,2017-03-31 10:51:14,2017-03-31,10:51:14,2363614,12.0,10.0,54.0,unknown,2,33059.69,6,9,7745166,Test,0 days 00:00:06,0.1
3043851,203969784_56523625351,738298103_30794222280_409832,step_1,2017-03-31 10:51:20,2017-03-31,10:51:20,7775635,14.0,10.0,66.0,unknown,2,40251.07,5,8,8412778,Test,0 days 00:00:06,0.1
3043851,203969784_56523625351,738298103_30794222280_409832,step_2,2017-03-31 10:51:26,2017-03-31,10:51:26,4828347,34.0,8.0,56.0,male,3,179136.94,6,9,8017188,Test,0 days 00:00:13,0.21666666666666667
3043851,203969784_56523625351,738298103_30794222280_409832,step_3,2017-03-31 10:51:39,2017-03-31,10:51:39,1446244,20.0,8.0,43.0,female,2,238558.43,2,5,2196962,Test,0 days 00:01:41,1.6833333333333333
7980976,437736712_83228229810,73831701_43704395903_984851,start,2017-04-09 17:13:40,2017-04-09,17:13:40,8102369,10.0,0.0,54.0,unknown,2,81386.51,3,6,2888974,Test,0 days 00:00:50,0.8333333333333334
7980976,437736712_83228229810,73831701_43704395903_984851,step_1,2017-04-09 17:14:30,2017-04-09,17:14:30,6486127,18.0,4.0,61.0,male,2,63398.81,6,9,746622,Test,0 days 00:00:15,0.25
7980976,437736712_83228229810,73831701_43704395903_984851,start,2017-04-09 17:14:45,2017-04-09,17:14:45,9519918,28.0,11.0,52.0,female,3,84038.82,4,7,2973289,Control,0 days 00:00:16,0.26666666666666666
7980976,437736712_83228229810,73831701_43704395903_984851,start,2017-04-09 17:15:01,2017-04-09,17:15:01,138093,28.0,1.0,56.0,female,2,111851.95,5,8,1013448,Test,0 days 00:00:04,0.06666666666666667
7980976,437736712_83228229810,73831701_43704395903_984851,step_1,2017-04-09 17:15:05,2017-04-09,17:15:05,7134160,18.0,11.0,34.0,male,2,41674.86,1,4,9585752,Control,0 days 00:00:39,0.65
7980976,437736712_83228229810,73831701_43704395903_984851,step_2,2017-04-09 17:15:44,2017-04-09,17:15:44,2870521,14.0,3.0,40.0,unknown,2,78724.01,3,6,5890598,Test,0 days 00:01:18,1.3
7980976,437736712_83228229810,73831701_43704395903_984851,step_3,2017-04-09 17:17:02,2017-04-09,17:17:02,6375571,20.0,6.0,68.0,male,3,144354.16,4,7,9062208,Test,0 days 00:00:40,0.6666666666666666
7980976,437736712_83228229810,73831701_43704395903_984851,confirm,2017-04-09 17:17:42,2017-04-09,17:17:42,8013100,12.0,4.0,22.0,unknown,3,35279.67,4,7,4081136,Control,0 days 00:00:41,0.6833333333333333
7980976,437736712_83228229810,73831701_43704395903_984851,start,2017-04-09 17:18:23,2017-04-09,17:18:23,537901,30.0,1.0,40.0,male,2,137001.69,1,4,9732288,Test,0 days 00:00:02,0.03333333333333333
6289640,638684995_66454384613,738442465_26673130529_31680,start,2017-04-10 15:20:46,2017-04-10,15:20:46,7287568,26.0,4.0,72.0,female,2,256571.91,3,6,4611282,Test,0 days 00:00:11,0.18333333333333332
6289640,638684995_66454384613,738442465_26673130529_31680,step_1,2017-04-10 15:20:57,2017-04-10,15:20:57,9907174,22.0,9.0,38.0,female,2,33197.0,2,5,8644721,Test,0 days 00:00:40,0.6666666666666666
6289640,638684995_66454384613,738442465_26673130529_31680,step_2,2017-04-10 15:21:37,2017-04-10,15:21:37,6780888,26.0,2.0,27.0,male,3,134616.72,5,9,6297093,Control,0 days 00:01:16,1.2666666666666666
6289640,638684995_66454384613,738442465_26673130529_31680,step_3,2017-04-10 15:22:53,2017-04-10,15:22:53,9336021,20.0,10.0,61.0,male,2,73948.79999999999,4,7,5775236,Test,0 days 00:04:28,4.466666666666667
4770721,867799269_62836054504,738523206_54822504150_961394,start,2017-04-06 15:17:48,2017-04-06,15:17:48,5202539,36.0,10.0,54.0,male,2,119338.3,1,2,178131,,0 days 00:00:13,0.21666666666666667
4442593,180531879_78583593555,738597656_43277952528_521317,start,2017-04-20 14:00:00,2017-04-20,14:00:00,7813642,42.0,0.0,48.0,male,2,265079.79,6,9,6784540,Control,0 days 00:01:09,1.15
4442593,180531879_78583593555,738597656_43277952528_521317,step_1,2017-04-20 14:01:09,2017-04-20,14:01:09,572542,54.0,0.0,66.0,male,2,540718.24,6,9,8855062,Test,0 days 00:00:05,0.08333333333333333
4442593,180531879_78583593555,738597656_43277952528_521317,step_1,2017-04-20 14:01:14,2017-04-20,14:01:14,6031368,4.0,10.0,62.0,unknown,2,35724.66,4,7,526939,Test,0 days 00:00:26,0.43333333333333335
4442593,180531879_78583593555,738597656_43277952528_521317,step_2,2017-04-20 14:01:40,2017-04-20,14:01:40,5453216,18.0,6.0,48.0,male,2,115421.82,3,6,4578251,Control,0 days 00:01:15,1.25
4442593,180531879_78583593555,738597656_43277952528_521317,step_3,2017-04-20 14:02:55,2017-04-20,14:02:55,8066975,16.0,4.0,60.0,unknown,2,71055.6,2,5,3166490,Control,0 days 00:05:15,5.25
1491311,569977788_32358657955,738632586_12762382881_740344,start,2017-04-09 07:35:26,2017-04-09,07:35:26,1477772,26.0,0.0,30.0,male,2,50745.4,1,1,3831509,,0 days 00:00:35,0.5833333333333334
1491311,569977788_32358657955,738632586_12762382881_740344,step_1,2017-04-09 07:36:01,2017-04-09,07:36:01,1243433,26.0,11.0,58.0,male,2,32867.97,4,4,8021175,,0 days 00:01:00,1.0
1491311,569977788_32358657955,738632586_12762382881_740344,step_2,2017-04-09 07:37:01,2017-04-09,07:37:01,3192341,26.0,0.0,33.0,male,2,68660.18,3,3,1255711,,0 days 00:02:42,2.7
1491311,569977788_32358657955,738632586_12762382881_740344,step_3,2017-04-09 07:39:43,2017-04-09,07:39:43,4495880,10.0,10.0,36.0,unknown,2,35110.78,1,1,4391533,,0 days 00:03:21,3.35
3342221,174127717_79333365219,738697645_51461500885_30135,start,2017-04-15 09:18:13,2017-04-15,09:18:13,6521557,8.0,5.0,28.0,male,3,28307.44,7,7,8525000,,0 days 00:00:09,0.15
3342221,174127717_79333365219,738697645_51461500885_30135,step_1,2017-04-15 09:18:22,2017-04-15,09:18:22,119488,12.0,7.0,,female,2,18487.3,6,6,1734153,,0 days 00:00:24,0.4
3342221,174127717_79333365219,738697645_51461500885_30135,step_2,2017-04-15 09:18:46,2017-04-15,09:18:46,9065745,10.0,0.0,29.0,unknown,2,19438.28,1,1,388152,,0 days 00:01:46,1.7666666666666666
3342221,174127717_79333365219,738697645_51461500885_30135,step_3,2017-04-15 09:20:32,2017-04-15,09:20:32,9634438,18.0,1.0,37.0,male,2,16966.94,4,4,6650313,,0 days 00:01:55,1.9166666666666667
7874983,660681989_65510154328,738770296_17849580759_113375,start,2017-04-12 20:30:59,2017-04-12,20:30:59,125139,44.0,5.0,43.0,male,2,176868.90000000002,2,2,104557,,0 days 00:00:51,0.85
7874983,660681989_65510154328,738770296_17849580759_113375,step_1,2017-04-12 20:31:50,2017-04-12,20:31:50,8392389,30.0,10.0,34.0,male,2,99672.29,5,5,8917849,,0 days 00:00:48,0.8
7874983,660681989_65510154328,738770296_17849580759_113375,step_2,2017-04-12 20:32:38,2017-04-12,20:32:38,1371211,12.0,0.0,25.0,unknown,2,38052.85,5,5,4505879,,0 days 00:01:08,1.1333333333333333
4353065,343581781_43353004960,738819379_84557230002_39533,start,2017-04-01 02:30:10,2017-04-01,02:30:10,7951981,14.0,5.0,23.0,unknown,2,37215.32,3,3,4120744,,0 days 00:00:08,0.13333333333333333
4353065,343581781_43353004960,738819379_84557230002_39533,step_1,2017-04-01 02:30:18,2017-04-01,02:30:18,6233514,28.0,6.0,56.0,male,3,227704.22,7,7,1375388,,0 days 00:01:37,1.6166666666666667
4353065,343581781_43353004960,738819379_84557230002_39533,step_2,2017-04-01 02:31:55,2017-04-01,02:31:55,1489181,8.0,8.0,26.0,unknown,2,27331.24,4,4,9057666,,0 days 00:02:46,2.7666666666666666
4353065,343581781_43353004960,738819379_84557230002_39533,step_3,2017-04-01 02:34:41,2017-04-01,02:34:41,7887569,30.0,6.0,31.0,male,2,16536.519999999997,7,7,790275,,0 days 00:01:19,1.3166666666666667
4353065,343581781_43353004960,738819379_84557230002_39533,confirm,2017-04-01 02:36:00,2017-04-01,02:36:00,1287158,60.0,9.0,73.0,male,2,25441.29,2,2,2250300,,0 days 00:03:35,3.5833333333333335
9423825,803645207_5638149501,739022868_46008196839_658556,start,2017-04-19 22:08:03,2017-04-19,22:08:03,9336025,16.0,10.0,67.0,female,2,44731.61,3,6,5197863,Test,0 days 00:00:07,0.11666666666666667
9423825,803645207_5638149501,739022868_46008196839_658556,step_1,2017-04-19 22:08:10,2017-04-19,22:08:10,4465442,8.0,10.0,38.0,unknown,2,71952.04000000001,6,9,336414,Control,0 days 00:02:26,2.433333333333333
9423825,803645207_5638149501,739022868_46008196839_658556,step_2,2017-04-19 22:10:36,2017-04-19,22:10:36,7028952,52.0,10.0,71.0,female,2,96811.27,5,8,7623010,Control,0 days 00:00:19,0.31666666666666665
9423825,803645207_5638149501,739022868_46008196839_658556,step_1,2017-04-19 22:10:55,2017-04-19,22:10:55,3734502,22.0,10.0,64.0,male,2,66611.83,0,4,7176345,Test,0 days 00:00:08,0.13333333333333333
9423825,803645207_5638149501,739022868_46008196839_658556,step_2,2017-04-19 22:11:03,2017-04-19,22:11:03,8884678,14.0,10.0,64.0,unknown,2,34346.33,1,4,5749332,Test,0 days 00:01:15,1.25
9423825,803645207_5638149501,739022868_46008196839_658556,step_3,2017-04-19 22:12:18,2017-04-19,22:12:18,2673006,26.0,8.0,44.0,male,2,29653.32,2,5,3568169,Test,0 days 00:03:13,3.216666666666667
9197259,137439458_57192659487,739030333_28135904313_125681,start,2017-04-19 11:44:59,2017-04-19,11:44:59,468036,26.0,1.0,36.0,male,2,73389.9,7,7,2150487,,0 days 00:00:09,0.15
9197259,137439458_57192659487,739030333_28135904313_125681,step_1,2017-04-19 11:45:08,2017-04-19,11:45:08,5478419,14.0,3.0,70.0,unknown,3,88357.04,6,6,8853312,,0 days 00:00:20,0.3333333333333333
9197259,137439458_57192659487,739030333_28135904313_125681,step_2,2017-04-19 11:45:28,2017-04-19,11:45:28,4177005,26.0,7.0,54.0,female,2,60194.73999999999,5,5,3459221,,0 days 00:01:07,1.1166666666666667
9197259,137439458_57192659487,739030333_28135904313_125681,step_3,2017-04-19 11:46:35,2017-04-19,11:46:35,3199675,16.0,10.0,43.0,female,2,62317.22,4,4,1967703,,0 days 00:00:38,0.6333333333333333
9197259,137439458_57192659487,739030333_28135904313_125681,confirm,2017-04-19 11:47:13,2017-04-19,11:47:13,5373311,18.0,5.0,30.0,male,2,28846.32,7,7,6464099,,0 days 00:04:32,4.533333333333333
8651158,22660896_57646234074,739071766_4233243188_440380,start,2017-04-06 19:37:02,2017-04-06,19:37:02,4430317,32.0,0.0,68.0,male,3,530566.6900000001,6,9,7910959,Test,0 days 00:00:31,0.5166666666666667
8651158,22660896_57646234074,739071766_4233243188_440380,step_1,2017-04-06 19:37:33,2017-04-06,19:37:33,9267320,30.0,1.0,64.0,female,3,138364.39,6,9,6888080,Test,0 days 00:00:11,0.18333333333333332
8651158,22660896_57646234074,739071766_4233243188_440380,step_2,2017-04-06 19:37:44,2017-04-06,19:37:44,2213294,24.0,10.0,42.0,unknown,2,47942.06,0,3,3270512,Control,0 days 00:00:31,0.5166666666666667
8651158,22660896_57646234074,739071766_4233243188_440380,step_3,2017-04-06 19:38:15,2017-04-06,19:38:15,3833007,12.0,8.0,24.0,unknown,2,55277.44,6,9,1002041,Test,0 days 00:01:07,1.1166666666666667
5385259,483786236_66921261217,739090308_12524658800_752020,start,2017-04-02 20:21:06,2017-04-02,20:21:06,8109879,14.0,7.0,24.0,male,2,54682.15,4,4,3332569,,0 days 00:00:05,0.08333333333333333
5385259,483786236_66921261217,739090308_12524658800_752020,step_1,2017-04-02 20:21:11,2017-04-02,20:21:11,2192884,30.0,3.0,58.0,female,2,94973.75,5,5,5311514,,0 days 00:00:04,0.06666666666666667
5385259,483786236_66921261217,739090308_12524658800_752020,step_2,2017-04-02 20:21:15,2017-04-02,20:21:15,6125413,10.0,5.0,21.0,unknown,2,35129.78,5,5,3973890,,0 days 00:00:59,0.9833333333333333
5385259,483786236_66921261217,739090308_12524658800_752020,step_3,2017-04-02 20:22:14,2017-04-02,20:22:14,5958854,10.0,9.0,26.0,unknown,2,15127.239999999998,4,4,2260517,,0 days 00:00:50,0.8333333333333334
744039,680559643_60815414905,739334471_10614540871_267093,start,2017-04-09 18:03:22,2017-04-09,18:03:22,3189056,16.0,11.0,32.0,male,2,55379.15,0,3,2743662,Test,0 days 00:00:16,0.26666666666666666
744039,680559643_60815414905,739334471_10614540871_267093,step_1,2017-04-09 18:03:38,2017-04-09,18:03:38,3995877,40.0,11.0,71.0,male,3,173900.99,6,9,9892434,Control,0 days 00:00:47,0.7833333333333333
3840915,285524473_79962213868,739416453_48364827521_771461,confirm,2017-04-15 10:52:30,2017-04-15,10:52:30,7145160,40.0,1.0,32.0,male,2,54202.86,1,1,9003459,,0 days 00:05:28,5.466666666666667
8351784,876286920_33119580570,739534435_22770027142_261368,start,2017-04-14 18:36:14,2017-04-14,18:36:14,59802,28.0,1.0,38.0,male,2,1791639.18,4,7,114459,Control,0 days 00:00:45,0.75
8351784,876286920_33119580570,739534435_22770027142_261368,start,2017-04-14 18:36:59,2017-04-14,18:36:59,7260973,4.0,9.0,56.0,male,2,38337.85,1,4,3527757,Test,0 days 00:02:11,2.183333333333333
8351784,876286920_33119580570,739534435_22770027142_261368,step_1,2017-04-14 18:39:10,2017-04-14,18:39:10,1709818,16.0,10.0,34.0,male,2,81615.51,6,9,5378149,Control,0 days 00:00:53,0.8833333333333333
8351784,876286920_33119580570,739534435_22770027142_261368,step_2,2017-04-14 18:40:03,2017-04-14,18:40:03,7084230,10.0,5.0,36.0,female,3,137085.33000000002,3,6,8743848,Control,0 days 00:02:57,2.95
8351784,876286920_33119580570,739534435_22770027142_261368,step_3,2017-04-14 18:43:00,2017-04-14,18:43:00,1274084,10.0,3.0,58.0,unknown,2,63893.5,5,8,4219309,Control,0 days 00:01:12,1.2
8351784,876286920_33119580570,739534435_22770027142_261368,confirm,2017-04-14 18:44:12,2017-04-14,18:44:12,675753,32.0,1.0,58.0,male,2,23933.68,4,7,916366,Test,0 days 00:02:15,2.25
8332895,776389057_49397580205,739545673_91215344445_36218,confirm,2017-04-14 23:55:23,2017-04-14,23:55:23,331139,44.0,11.0,54.0,female,2,77081.98,6,9,9152843,Control,0 days 00:00:53,0.8833333333333333
8332895,776389057_49397580205,739545673_91215344445_36218,confirm,2017-04-14 23:56:16,2017-04-14,23:56:16,3630437,48.0,4.0,52.0,female,2,60817.99,3,6,82206,Test,0 days 00:00:47,0.7833333333333333
8874632,521879475_50724419015,739621064_33470399918_30155,start,2017-04-02 10:29:42,2017-04-02,10:29:42,4951766,22.0,10.0,42.0,female,2,60139.06,5,5,5956747,,0 days 00:00:29,0.48333333333333334
8874632,521879475_50724419015,739621064_33470399918_30155,step_1,2017-04-02 10:30:11,2017-04-02,10:30:11,3073647,20.0,8.0,52.0,female,2,32816.38,2,2,7625159,,0 days 00:00:14,0.23333333333333334
8874632,521879475_50724419015,739621064_33470399918_30155,step_2,2017-04-02 10:30:25,2017-04-02,10:30:25,4269185,32.0,2.0,50.0,female,2,175688.51,3,4,643833,,0 days 00:00:31,0.5166666666666667
8874632,521879475_50724419015,739621064_33470399918_30155,step_3,2017-04-02 10:30:56,2017-04-02,10:30:56,6363874,10.0,6.0,50.0,unknown,2,28146.08,2,2,6571961,,0 days 00:03:09,3.15
4026139,560392379_95942243616,739730063_84158895088_371123,start,2017-04-05 11:57:00,2017-04-05,11:57:00,4798704,34.0,1.0,73.0,male,3,227956.5,1,4,847990,Control,0 days 00:00:07,0.11666666666666667
8251687,733761098_93094641519,739850960_52446503078_332155,start,2017-04-12 11:47:56,2017-04-12,11:47:56,4672162,8.0,8.0,55.0,unknown,2,97501.7,4,7,8068242,Test,0 days 00:00:08,0.13333333333333333
8251687,733761098_93094641519,739850960_52446503078_332155,step_1,2017-04-12 11:48:04,2017-04-12,11:48:04,3105323,14.0,0.0,54.0,unknown,2,202413.39,6,9,2302930,Test,0 days 00:01:06,1.1
8251687,733761098_93094641519,739850960_52446503078_332155,step_2,2017-04-12 11:49:10,2017-04-12,11:49:10,1202619,54.0,10.0,49.0,female,2,138534.41,0,3,2821165,Test,0 days 00:00:39,0.65
8251687,733761098_93094641519,739850960_52446503078_332155,step_3,2017-04-12 11:49:49,2017-04-12,11:49:49,5310152,10.0,10.0,24.0,unknown,2,49499.56,3,6,2165375,Test,0 days 00:00:54,0.9
5981243,383208736_4727942703,7402110_71155713082_130224,start,2017-04-19 11:17:00,2017-04-19,11:17:00,2748531,32.0,0.0,74.0,male,2,589643.39,6,9,3017968,Test,0 days 00:00:29,0.48333333333333334
5981243,383208736_4727942703,7402110_71155713082_130224,step_1,2017-04-19 11:17:29,2017-04-19,11:17:29,3514576,18.0,4.0,26.0,male,2,31985.15,5,8,8827248,Control,0 days 00:01:51,1.85
5981243,383208736_4727942703,7402110_71155713082_130224,step_2,2017-04-19 11:19:20,2017-04-19,11:19:20,1507058,28.0,6.0,32.0,female,2,31007.75,2,5,2852145,Test,0 days 00:00:46,0.7666666666666667
5981243,383208736_4727942703,7402110_71155713082_130224,step_3,2017-04-19 11:20:06,2017-04-19,11:20:06,146603,12.0,4.0,31.0,unknown,3,30729.62,2,5,1398109,Test,0 days 00:03:01,3.0166666666666666
9543769,197848008_90398545138,740218621_99581358141_816851,start,2017-04-05 11:14:30,2017-04-05,11:14:30,4204704,26.0,3.0,52.0,female,2,265581.73,0,3,6982913,Test,0 days 00:00:40,0.6666666666666666
9543769,197848008_90398545138,740218621_99581358141_816851,step_1,2017-04-05 11:15:10,2017-04-05,11:15:10,8037795,24.0,6.0,33.0,male,2,34949.96,0,3,9586826,Control,0 days 00:01:47,1.7833333333333334
9543769,197848008_90398545138,740218621_99581358141_816851,step_2,2017-04-05 11:16:57,2017-04-05,11:16:57,6273786,12.0,11.0,41.0,unknown,2,30784.33,6,9,8052061,Test,0 days 00:00:54,0.9
9543769,197848008_90398545138,740218621_99581358141_816851,step_3,2017-04-05 11:17:51,2017-04-05,11:17:51,8164502,10.0,2.0,74.0,female,3,68693.22,1,4,9192401,Control,0 days 00:02:26,2.433333333333333
1831514,476339570_47884912508,740287426_39302972210_441443,start,2017-04-03 16:07:09,2017-04-03,16:07:09,6234162,40.0,7.0,46.0,female,2,111311.78,1,4,7043778,Test,0 days 00:00:21,0.35
1831514,476339570_47884912508,740287426_39302972210_441443,step_1,2017-04-03 16:07:30,2017-04-03,16:07:30,900681,40.0,10.0,46.0,male,2,149392.33000000002,3,6,5917966,Test,0 days 00:00:15,0.25
1831514,476339570_47884912508,740287426_39302972210_441443,step_2,2017-04-03 16:07:45,2017-04-03,16:07:45,7912423,44.0,0.0,56.0,male,2,91127.43,2,5,692988,Control,0 days 00:01:01,1.0166666666666666
1831514,476339570_47884912508,740287426_39302972210_441443,step_3,2017-04-03 16:08:46,2017-04-03,16:08:46,9640024,8.0,11.0,60.0,unknown,2,29796.41,2,5,4951184,Test,0 days 00:07:48,7.8
1831514,476339570_47884912508,740287426_39302972210_441443,start,2017-04-03 16:16:34,2017-04-03,16:16:34,1711042,12.0,0.0,37.0,unknown,3,64320.22,6,9,9551824,Test,0 days 00:07:58,7.966666666666667
1831514,476339570_47884912508,740287426_39302972210_441443,step_1,2017-04-03 16:24:32,2017-04-03,16:24:32,4794611,32.0,1.0,58.0,female,2,252052.0,6,9,1842611,Test,0 days 00:00:27,0.45
1831514,476339570_47884912508,740287426_39302972210_441443,step_2,2017-04-03 16:24:59,2017-04-03,16:24:59,9406297,22.0,5.0,40.0,male,4,146165.55,6,9,2703469,Test,0 days 00:00:25,0.4166666666666667
1831514,476339570_47884912508,740287426_39302972210_441443,step_3,2017-04-03 16:25:24,2017-04-03,16:25:24,8148212,12.0,11.0,60.0,unknown,2,173411.8,3,6,2536817,Test,0 days 00:00:28,0.4666666666666667
7976241,374541692_97885497004,740290315_3862694519_722919,start,2017-04-13 14:15:37,2017-04-13,14:15:37,7193849,10.0,4.0,50.0,male,2,257223.64,2,5,9626182,Test,0 days 00:00:09,0.15
7976241,374541692_97885497004,740290315_3862694519_722919,step_1,2017-04-13 14:15:46,2017-04-13,14:15:46,6199776,12.0,11.0,56.0,unknown,2,52510.55,0,3,8567603,Control,0 days 00:00:20,0.3333333333333333
7976241,374541692_97885497004,740290315_3862694519_722919,step_2,2017-04-13 14:16:06,2017-04-13,14:16:06,5098851,14.0,5.0,25.0,female,3,30734.92,5,8,8562036,Control,0 days 00:15:12,15.2
7976241,374541692_97885497004,740290315_3862694519_722919,step_1,2017-04-13 14:31:18,2017-04-13,14:31:18,4168213,12.0,4.0,61.0,male,2,212368.53,0,3,289799,Test,0 days 00:00:39,0.65
7976241,374541692_97885497004,740290315_3862694519_722919,step_3,2017-04-13 14:31:57,2017-04-13,14:31:57,1776124,28.0,10.0,36.0,female,2,72591.36,1,4,3989766,Control,0 days 00:00:47,0.7833333333333333
253049,395007061_42314097543,740300518_27071529500_439575,start,2017-04-05 11:22:31,2017-04-05,11:22:31,5516350,40.0,10.0,36.0,male,3,44467.42999999999,3,6,6650238,Control,0 days 00:00:18,0.3
253049,395007061_42314097543,740300518_27071529500_439575,step_1,2017-04-05 11:22:49,2017-04-05,11:22:49,6751813,42.0,1.0,60.0,female,3,183459.21,6,9,9244581,Control,0 days 00:00:25,0.4166666666666667
253049,395007061_42314097543,740300518_27071529500_439575,step_2,2017-04-05 11:23:14,2017-04-05,11:23:14,7123131,42.0,7.0,58.0,female,3,350754.2,4,7,7187447,Control,0 days 00:00:13,0.21666666666666667
253049,395007061_42314097543,740300518_27071529500_439575,step_1,2017-04-05 11:23:27,2017-04-05,11:23:27,6512876,56.0,9.0,52.0,female,2,108102.0,1,4,8053780,Control,0 days 00:00:35,0.5833333333333334
253049,395007061_42314097543,740300518_27071529500_439575,step_2,2017-04-05 11:24:02,2017-04-05,11:24:02,7547967,46.0,11.0,63.0,female,3,110350.45,1,4,6005427,Control,0 days 00:02:41,2.683333333333333
253049,395007061_42314097543,740300518_27071529500_439575,step_3,2017-04-05 11:26:43,2017-04-05,11:26:43,1028,24.0,1.0,36.0,male,3,103520.22,1,4,6197898,Control,0 days 00:00:40,0.6666666666666666
253049,395007061_42314097543,740300518_27071529500_439575,confirm,2017-04-05 11:27:23,2017-04-05,11:27:23,6125160,54.0,9.0,58.0,female,2,34957.92,0,3,8691545,Control,0 days 00:13:46,13.766666666666667
1232453,276309057_56846421761,740323830_68640167698_1486,start,2017-04-19 11:10:46,2017-04-19,11:10:46,692011,8.0,11.0,28.0,unknown,2,37579.41,1,4,3885894,Control,0 days 00:00:03,0.05
1232453,276309057_56846421761,740323830_68640167698_1486,step_1,2017-04-19 11:10:49,2017-04-19,11:10:49,2792044,14.0,10.0,44.0,unknown,3,53808.98,5,8,3564176,Control,0 days 00:00:24,0.4
1232453,276309057_56846421761,740323830_68640167698_1486,step_2,2017-04-19 11:11:13,2017-04-19,11:11:13,7048186,10.0,7.0,60.0,unknown,2,28513.74,0,3,5192165,Test,0 days 00:01:02,1.0333333333333334
1232453,276309057_56846421761,740323830_68640167698_1486,step_3,2017-04-19 11:12:15,2017-04-19,11:12:15,7463451,14.0,1.0,39.0,unknown,2,552800.68,3,6,1655641,Test,0 days 00:01:26,1.4333333333333333
3105069,965542896_53762785288,740432812_43896926788_207776,start,2017-04-24 15:11:23,2017-04-24,15:11:23,1163761,12.0,0.0,24.0,unknown,2,39125.09,7,7,9301379,,0 days 00:01:00,1.0
3105069,965542896_53762785288,740432812_43896926788_207776,step_1,2017-04-24 15:12:23,2017-04-24,15:12:23,5237843,30.0,10.0,34.0,male,4,190611.95,7,7,7160538,,0 days 00:00:16,0.26666666666666666
2061519,934388773_95793250973,740443213_1129832698_221774,start,2017-04-20 01:05:22,2017-04-20,01:05:22,8593130,50.0,4.0,56.0,female,2,38119.5,5,8,8610535,Test,0 days 00:00:12,0.2
2061519,934388773_95793250973,740443213_1129832698_221774,step_1,2017-04-20 01:05:34,2017-04-20,01:05:34,947167,24.0,7.0,61.0,male,3,385738.3,5,8,9034156,Control,0 days 00:00:20,0.3333333333333333
2061519,934388773_95793250973,740443213_1129832698_221774,step_2,2017-04-20 01:05:54,2017-04-20,01:05:54,2482142,20.0,2.0,40.0,unknown,3,492387.36,4,7,8072283,Test,0 days 00:03:05,3.0833333333333335
