client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
12115,14,8,30,unknown,2,35896.14,7,7
1299583,18,2,19,male,2,25289.06,2,2
9495140,28,9,75,female,2,24065.16,3,3
2430389,10,8,72,unknown,2,40404.42,7,7
5390194,26,0,34,male,3,54160.72,7,7
8333796,32,11,49,male,2,43473.44,6,6
2227720,16,10,34,unknown,2,90366.73,7,7
1949810,12,2,28,unknown,2,28877.759999999995,1,1
2485099,46,5,54,male,2,22539.09,6,6
7227023,28,2,55,male,3,339782.47,6,6
6687921,28,8,50,female,2,15083.25,2,2
3425846,10,4,28,male,3,106239.91,7,7
9510417,42,7,52,male,3,166113.09999999998,7,7
4670853,14,9,44,unknown,2,20437.04,2,2
7840326,32,4,36,male,2,24789.78,7,7
9372192,8,8,,unknown,2,17271.64,2,2
2912810,10,7,26,unknown,2,41073.73,4,4
2659482,18,0,61,female,2,135382.72,7,7
5647688,8,1,32,unknown,4,225613.49,4,4
8319836,32,0,62,unknown,2,103775.47,5,5
7286852,30,1,60,female,2,204158.39,5,6
6808075,18,1,22,female,2,17716.25,4,4
7254784,12,1,18,unknown,2,19665.37,7,7
2429823,30,1,60,male,2,3609820.84,7,7
7869046,12,10,41,unknown,2,108497.49,4,4
237416,22,5,66,female,2,236265.52,5,5
1333507,26,7,67,female,2,18158.08,3,3
6425459,52,3,18,female,3,235651.08,6,6
8232410,30,5,40,male,2,81666.03,4,4
9021783,16,2,32,unknown,2,178667.40000000002,1,1
4465528,26,4,29,male,2,58243.58,7,7
7223345,32,1,33,male,2,22485.99,1,1
2196554,10,10,20,unknown,2,27632.99,1,1
9226135,22,4,29,male,2,77195.95,1,1
4940987,46,6,58,male,3,226160.04,7,7
2397621,42,3,50,female,2,43814.5,5,5
6723976,38,9,49,female,2,98601.19,7,7
7091551,38,7,58,male,2,143302.59999999998,3,4
9188874,36,7,52,female,3,185373.1,5,5
9860851,12,5,27,unknown,4,334415.46,7,7
3159917,32,0,57,male,2,75085.23,5,5
2853935,10,0,34,unknown,2,40252.76,2,2
6949445,12,0,40,unknown,2,59746.87,5,5
4992098,30,1,30,female,2,140894.99,3,4
2547472,20,1,48,female,2,91167.62,3,3
8514533,10,10,38,unknown,2,20577.03,5,5
7675891,24,1,42,male,2,19972.87,4,4
8526166,16,0,66,male,2,195494.52,2,2
4632219,16,2,26,unknown,2,25421.04,2,2
9901328,14,10,28,unknown,2,107454.85,7,7
3010978,8,10,28,unknown,2,17176.059999999998,7,7
8599838,40,3,52,male,2,67974.76,4,4
6367840,10,6,34,unknown,3,64342.48,7,7
6610801,10,4,22,female,2,20071.05,5,5
4542010,22,5,30,female,2,79915.09999999999,7,7
2080961,10,10,26,unknown,2,67000.09,5,5
7335498,8,9,66,unknown,2,30349.17,5,6
758959,26,7,32,male,2,43859.83,2,2
3266613,28,6,38,female,2,84459.28,2,2
1342025,30,10,70,male,2,55487.01,1,1
4794909,12,5,26,unknown,2,51055.39,4,4
3361451,10,11,56,unknown,2,35385.23,4,4
6085769,10,6,24,unknown,3,57166.56,4,4
5214190,22,1,28,male,2,72311.54000000001,4,4
1399730,8,6,44,female,2,14028.16,1,1
8967088,16,10,52,female,2,38439.75,6,6
8389727,52,7,37,male,3,86181.84,7,7
465403,8,10,58,female,2,470216.65,7,7
8457222,28,3,44,male,2,29129.73,1,1
6039364,26,8,56,female,3,356274.06,7,7
9076354,14,10,21,unknown,3,56516.12,2,2
6560752,14,5,33,unknown,2,20324.72,3,3
9251845,16,1,57,unknown,2,65518.100000000006,7,7
2814699,10,10,26,unknown,3,39189.56,1,1
6584917,28,10,32,male,3,41882.13,1,1
1858406,30,3,56,unknown,2,13793.829999999998,4,4
9532007,30,10,58,male,2,27468.08,5,5
416475,32,0,61,unknown,2,58241.47,1,1
694989,24,1,24,male,2,24947.2,3,3
7737613,10,10,48,female,2,43230.78999999999,2,2
9595139,8,9,20,unknown,2,17220.53,4,4
281676,22,11,50,female,2,31838.07,3,3
1301283,10,6,24,male,2,31349.96,7,7
5132232,10,7,24,unknown,2,34871.48,3,3
6527636,16,10,42,male,2,51022.97,7,7
8536569,16,8,54,female,2,26448.29,3,3
3978079,24,10,51,male,2,28184.92,1,1
6345293,44,3,56,male,3,577004.25,4,4
6029256,36,7,52,male,3,586088.54,4,4
4228541,30,1,84,female,2,96698.3,4,4
6287704,30,9,52,female,2,128983.71,7,7
1722578,12,3,44,unknown,3,326908.83,2,3
699707,10,4,46,unknown,4,54488.85,7,7
7438490,10,10,40,female,3,34621.6,6,6
2546493,28,11,26,male,2,22346.48,6,6
6692766,50,5,48,female,2,270212.38,4,5
5162981,10,8,29,unknown,2,28561.11,7,7
3365652,18,10,25,female,2,63891.73999999999,3,3
2520442,16,8,24,female,2,80421.8,4,4
2991458,18,10,54,female,2,128288.8,3,3
4971274,48,6,56,female,2,41838.9,2,2
7565902,26,11,26,male,2,25379.509999999995,6,6
3740789,8,11,50,female,2,21883.49,1,1
9138456,20,4,28,female,2,23961.34,7,7
9607613,32,10,44,female,2,15152.41,2,2
9276025,20,8,40,male,4,720971.36,6,6
8535708,10,3,27,male,2,43433.4,5,5
4002298,38,2,51,male,2,52895.2,5,5
9619297,30,2,70,female,2,174997.53999999998,1,2
473526,20,0,64,male,3,185123.03,5,6
7911055,8,10,23,unknown,2,33640.11,4,4
7992050,12,0,32,unknown,2,101042.23,7,7
3229423,8,11,40,unknown,2,30592.369999999995,1,1
3478087,10,10,42,unknown,2,18132.62,1,1
7392073,8,11,54,unknown,2,26725.59,3,3
9738804,24,2,59,male,3,261398.5,7,7
3677152,44,9,,female,2,16989.14,1,1
8623450,42,7,54,male,2,302955.76,6,6
8818049,42,6,60,female,4,72811.17,7,7
2613101,40,6,48,male,3,44693.42999999999,3,3
1621918,24,1,30,female,2,25410.96,2,2
4877333,16,10,30,male,2,21792.62,1,1
7284780,10,11,38,unknown,2,15023.37,2,2
4728061,26,10,46,male,2,148752.71999999997,6,6
9204067,8,9,24,unknown,2,20799.12,7,7
1423495,26,8,26,male,2,38897.75,4,4
8751219,12,2,46,female,2,18545.87,1,1
459202,24,10,70,female,2,343185.21,7,7
2487399,14,3,48,unknown,2,111175.26,7,7
2579817,28,2,46,male,2,782843.91,6,6
6443708,12,11,86,unknown,2,127758.8,4,4
8275921,10,6,28,male,2,30069.23,7,7
7232136,30,9,65,female,2,30332.98,3,3
7238915,54,10,71,female,2,79308.91,6,6
8978373,14,10,18,unknown,2,38456.94,3,3
9316251,64,11,72,female,3,126228.05,7,7
3275583,28,7,53,male,2,558868.39,5,5
1526658,12,2,24,unknown,2,27270.72,3,3
1304732,14,0,19,unknown,3,28698.399999999998,3,3
1560814,16,5,36,unknown,2,87314.94,6,6
913817,52,3,54,female,2,64690.23999999999,7,7
9176773,44,8,44,male,3,961293.69,7,7
554843,38,3,62,male,2,135832.4,5,5
1890508,26,4,66,male,2,397219.02,7,7
1698567,12,3,22,female,2,21389.77,7,7
9459550,10,5,51,unknown,2,57946.39,1,1
2206950,22,4,32,female,3,19366.44,2,2
4320906,12,8,46,unknown,2,26736.32,3,3
6763645,16,8,40,female,2,220304.61,2,2
2032005,30,9,42,female,2,65370.42999999999,6,6
3754820,18,1,22,male,2,70118.12,2,2
7218029,12,8,18,unknown,2,17262.46,4,4
6339138,10,11,52,unknown,2,147720.09999999998,3,3
9610507,28,11,31,male,3,875748.75,7,7
9099093,46,11,48,male,4,682030.06,6,6
1744860,46,9,53,male,3,841893.76,7,7
3936816,44,6,62,male,2,457320.99,7,7
5282520,42,11,42,female,2,23545.119999999995,1,1
7962921,42,1,37,female,4,54129.1,1,1
7604714,32,11,50,male,2,84765.48,3,3
4968674,24,9,47,male,2,133425.51,1,1
5561499,8,9,22,unknown,2,28197.56,7,7
6143846,16,7,57,unknown,2,128917.15,2,2
6182495,18,2,61,female,2,33633.05,4,4
5659650,12,3,52,unknown,3,722997.4700000001,7,7
4933533,12,0,24,unknown,2,31209.550000000003,6,6
9296850,52,5,58,female,2,176195.09999999998,2,3
6949166,58,7,22,male,2,13957.98,2,2
4813892,10,8,40,unknown,2,39126.95,1,1
3276858,32,1,49,female,2,29122.759999999995,3,3
8939129,10,10,56,unknown,2,21567.27,1,1
3743594,10,11,57,female,2,53326.38,1,1
4740014,10,11,28,unknown,2,15164.64,2,2
6962354,58,2,24,female,2,17166.03,4,4
9694615,26,3,58,male,2,17400.18,1,2
9387353,20,3,38,female,2,32936.14,7,7
2107226,14,7,66,unknown,2,311899.13,7,7
3993881,8,10,26,unknown,2,98550.21,7,7
6094879,20,0,52,male,3,44023.39,7,7
3397818,12,11,24,female,3,44894.87,7,7
5836651,10,0,,unknown,2,48475.1,4,4
2341357,12,7,46,unknown,2,71985.97,6,6
7776944,26,0,56,female,2,219945.98,5,5
3698631,24,1,34,male,2,105632.81,7,7
14716,46,9,78,male,2,65316.53,4,4
4029638,44,1,49,male,2,446274.48,5,5
8490714,34,6,54,male,2,167929.51,1,1
7083540,54,6,72,female,2,84600.37,6,6
988886,54,11,64,female,2,61200.54000000001,2,2
508212,32,7,34,male,2,115863.68,7,7
6214400,24,1,58,male,2,89410.08,2,2
906742,10,10,22,unknown,3,40657.26,7,7
5468963,14,0,42,unknown,2,242708.95,5,5
4010414,10,10,30,unknown,2,51083.77,5,5
6344897,8,10,55,unknown,2,16673.379999999997,3,3
8636610,14,5,34,unknown,2,15612.269999999997,5,5
5134423,64,6,48,male,2,16759.76,3,3
9688490,30,11,30,female,2,34904.07,2,2
1336997,16,1,70,unknown,2,175191.21999999997,7,7
9340845,30,3,41,male,2,74834.32,4,4
7932687,12,4,24,unknown,2,23245.79,2,2
4925232,28,4,82,female,3,454326.69,7,7
3570550,18,8,64,female,2,51304.46,3,3
2941414,22,5,50,female,2,154571.09000000003,1,1
1619100,10,7,22,unknown,2,16481.78,2,2
3196607,30,0,40,male,2,16747.62,3,3
7620407,10,3,29,unknown,2,21761.29,2,2
5964126,42,6,55,unknown,3,157251.56,7,7
501171,42,0,20,male,2,21777.21,3,3
6395896,8,9,19,unknown,2,17830.789999999997,1,1
3938898,20,10,26,male,2,21304.84,2,2
674180,18,11,36,male,2,146874.16999999998,7,7
7566398,22,7,36,female,2,27214.72,1,1
3318600,10,5,68,unknown,3,28650.3,7,7
7327823,22,0,22,female,4,26600.46,2,2
3822814,10,11,37,unknown,2,27308.07,2,2
1155682,20,3,52,female,2,169159.41999999998,3,3
6322178,8,11,74,unknown,2,40009.42999999999,1,1
6951217,14,8,20,unknown,3,35790.02,7,7
2699813,24,5,55,female,2,23856.02,3,3
9153163,14,10,44,unknown,2,76950.76,4,4
9541542,10,6,32,unknown,4,25596.96,2,2
2817846,10,10,19,unknown,2,68474.6,6,6
3168292,28,3,69,male,2,82751.78,7,7
1481299,20,6,62,male,3,53502.29,7,7
660327,18,8,38,male,2,636845.8300000001,2,2
3185663,30,3,82,male,2,126809.53,6,6
6828587,28,11,42,male,2,39292.99,2,2
7619741,46,1,63,female,3,234061.08,2,2
9767892,28,0,63,female,2,86594.67,2,2
4300181,12,0,34,unknown,2,325088.56,1,1
2927217,56,3,48,male,4,246032.19,4,4
8830984,26,4,46,male,3,77446.33,4,4
752942,28,11,62,male,2,397681.08,2,2
4789793,12,2,31,unknown,2,32549.53,1,1
1660610,16,10,46,male,2,59706.67999999999,5,5
3853563,14,11,33,unknown,2,63167.51999999999,4,4
5962046,28,8,64,male,3,198147.1,3,3
1123917,16,5,34,unknown,2,127464.16999999998,1,1
9548115,14,10,44,unknown,2,21334.47,1,1
1004954,20,5,24,male,2,32351.039999999997,7,7
5584826,84,5,62,female,2,177062.0,5,5
1897890,10,10,18,unknown,3,48920.02,7,7
1858666,8,10,38,unknown,2,65028.42,7,7
7944748,26,10,44,female,2,80787.62,3,3
265043,42,10,63,female,3,497431.18,7,7
8410486,30,9,57,male,2,96621.56,3,3
7812665,14,10,52,unknown,2,42946.06,7,7
9249600,10,8,61,unknown,3,41010.45,4,4
6030586,22,1,36,male,2,24613.09,1,1
274658,12,9,33,unknown,2,76803.75,6,6
7847573,36,4,58,female,2,298153.8,3,3
9235888,14,10,50,female,2,55770.79999999999,2,2
5034245,40,7,46,female,4,108258.96,5,5
1416489,16,6,33,unknown,2,142711.39,2,2
524422,24,8,28,male,2,91347.47,2,2
3758731,54,6,26,male,2,109127.41,7,7
8324364,10,0,20,unknown,3,412355.77,7,7
7596245,32,0,52,female,2,92278.11,7,7
1266500,30,10,61,male,3,92289.39,7,7
5264638,10,0,24,unknown,2,19512.96,6,6
8319166,16,10,55,female,2,98747.54,3,4
9909761,28,3,69,male,2,128098.03,7,7
2579111,12,6,20,unknown,2,42297.64,6,6
351494,28,6,28,female,2,159228.03999999998,7,7
2248172,14,1,20,unknown,2,35677.55,7,7
3921390,8,9,86,unknown,2,82103.47,3,3
7890705,8,10,20,unknown,2,31273.5,7,7
4530715,8,9,23,unknown,4,34247.92999999999,7,7
6954607,12,1,54,unknown,2,21233.96,4,4
927253,10,8,27,unknown,2,119310.08,2,2
898916,8,11,,unknown,2,17672.5,4,4
3702120,26,6,42,male,3,136578.58000000002,6,6
4933633,52,0,60,female,2,324921.9,7,7
1122937,8,10,50,unknown,2,37307.23,1,1
109988,28,5,59,male,2,122035.32,7,7
2334801,10,5,52,unknown,2,50418.4,3,3
8562757,18,2,38,female,2,20683.2,2,2
7589355,10,9,59,unknown,2,71316.33,1,2
5635143,24,1,62,female,2,26678.45,1,1
812961,42,1,37,male,3,310806.38,6,6
9063578,42,1,62,male,2,111590.13,2,2
4020609,38,3,42,male,2,64429.65,3,3
4960612,36,6,24,male,2,18764.31,1,1
3554410,22,4,62,male,4,939796.13,7,7
8545448,30,0,38,female,2,86886.76,1,1
3639406,10,6,,unknown,2,24772.16,4,4
9179495,20,11,21,unknown,2,29080.71,7,7
7218974,10,10,20,unknown,2,41088.36,1,1
455518,28,8,61,female,2,141671.41999999998,7,7
1863424,28,0,28,male,2,21578.25,7,7
6925495,24,2,28,male,2,45214.12,4,4
7844091,14,0,26,unknown,2,39947.5,7,7
4808829,10,7,54,unknown,3,70313.61,4,4
5827422,28,4,31,male,2,42838.24,3,3
123924,14,10,44,unknown,2,16824.82,1,1
5326313,32,3,42,female,4,686313.41,7,7
3481921,18,3,34,female,2,59408.97,4,4
4777540,12,3,51,unknown,2,30467.1,7,7
3728431,26,4,46,male,3,319085.56,7,7
855085,26,11,36,female,2,37003.44,4,4
722,22,11,60,female,2,22466.17,1,1
4003301,46,5,52,female,2,63984.03,6,6
5551568,44,2,65,male,3,131248.96,3,3
8779604,12,11,36,unknown,2,36392.95,4,4
9787651,50,10,50,male,4,504951.25,7,7
6903572,24,0,38,female,2,19710.82,1,1
6128907,24,2,50,male,2,380696.16,7,7
3097583,24,7,64,female,2,24583.38,7,7
9335656,22,6,23,male,2,15708.609999999995,4,4
9957421,14,1,59,unknown,2,283337.35,1,1
1067824,26,1,24,male,2,93406.01,5,5
9135818,26,10,54,female,2,22310.49,3,3
8268507,16,3,38,unknown,2,30502.38,1,1
9761605,10,6,26,unknown,2,25035.27,4,4
3900009,44,10,29,male,2,91049.39,2,2
6723895,10,10,46,female,2,43216.63,1,1
5044443,30,2,39,female,2,250746.64,7,7
9665723,14,9,22,unknown,3,32995.28,3,3
7809088,14,9,33,unknown,2,53519.52,4,4
1719426,26,6,40,female,2,33336.27,5,5
6240295,12,9,66,unknown,2,91045.75,6,6
6630829,20,0,42,male,2,50837.0,4,4
4961275,24,7,20,female,2,17229.93,4,4
5539899,6,8,54,unknown,2,43364.73,1,1
389812,10,7,25,male,2,33598.2,2,2
1597940,44,4,54,female,3,61709.28,5,5
4386266,40,5,34,male,3,33871.8,7,7
3485262,18,10,58,female,2,41870.52,3,3
9433604,30,8,51,female,2,35956.32,3,3
6919904,12,11,64,unknown,3,80690.65,2,2
9537028,10,10,24,male,2,37550.6,5,5
3005282,22,9,58,unknown,3,530942.62,7,7
564474,8,7,23,unknown,2,35282.06,2,2
1371042,30,9,56,male,2,112702.16,6,6
1906852,12,3,46,female,2,705220.2000000001,7,7
5497017,18,2,56,male,2,49701.29,7,7
1914196,48,7,86,male,3,330895.43,3,3
3709924,42,10,,female,2,17556.789999999997,7,7
5319973,10,10,53,unknown,2,16581.26,1,1
472069,26,6,66,female,3,45413.12,7,7
4855497,14,10,20,unknown,2,51109.5,3,3
6576645,10,1,57,female,2,51065.1,1,1
6309263,20,10,54,female,2,152529.86,1,1
710369,14,1,28,unknown,2,61293.25,2,2
9517058,10,10,32,unknown,3,39986.25,1,1
7467315,24,9,35,female,2,224090.07,3,3
2594289,16,7,28,unknown,2,19517.36,4,4
5025522,18,9,18,male,2,26684.3,7,7
4178297,12,5,32,unknown,2,38374.08,7,7
3423606,20,0,37,male,2,55332.5,4,4
3580404,36,4,77,male,2,401472.35,6,6
7728159,24,11,24,female,2,32884.22,7,7
290381,10,0,34,unknown,2,21603.03,5,5
117759,24,3,57,female,2,45073.97,4,4
998213,12,8,49,unknown,2,31628.33,1,1
7336297,20,3,36,male,2,29832.61,2,2
8837848,42,4,42,female,2,20070.11,5,5
4753293,24,5,26,male,2,67161.4,7,7
5323555,14,0,61,unknown,2,309598.65,7,7
4255663,12,8,30,unknown,2,39695.23,3,3
6076387,18,10,40,male,2,28675.649999999998,1,1
3916277,30,6,55,female,2,62420.51999999999,7,7
5520902,16,7,30,male,2,73693.04999999999,2,2
501178,56,7,41,female,3,49619.99,3,5
9067518,26,3,36,male,2,71295.38,4,4
6215196,30,11,49,male,2,33496.17999999999,2,2
1901413,22,10,39,male,2,21875.54,5,5
7191107,12,10,24,unknown,2,49152.09,2,2
2028317,24,3,18,female,2,42028.69,3,5
9890631,14,10,55,unknown,3,1512961.28,7,7
3821976,12,10,28,unknown,3,43709.26,7,7
3391958,28,10,54,unknown,2,114472.86,7,7
2393043,32,5,38,female,2,83931.06999999999,1,1
7370313,46,9,46,female,4,114863.69,3,3
6692622,40,11,70,unknown,2,23536.59,5,5
8752363,10,10,22,unknown,2,29951.31,1,1
8995364,6,1,47,unknown,2,20270.7,3,3
7475731,56,1,68,male,2,152990.66999999998,7,7
521645,14,1,34,unknown,2,40690.67999999999,3,3
1604315,28,8,61,male,2,1903104.18,7,7
7242368,26,0,64,female,2,58338.23999999999,3,3
7310041,12,4,32,female,2,39523.96,4,4
3591111,12,11,58,unknown,2,277437.38,7,7
4662590,26,0,32,male,3,74884.64,6,6
261709,6,2,26,unknown,2,29259.14,6,6
1339892,16,2,42,unknown,2,42727.55,4,4
8934912,20,11,35,male,2,16470.53,1,1
3449434,12,10,22,unknown,2,47777.19,6,6
7845585,8,11,40,unknown,2,31112.28,4,4
9536634,26,11,28,male,2,15265.989999999998,4,4
8419860,30,9,29,male,2,54793.94,7,7
5332582,10,0,46,male,2,24878.869999999995,6,6
6355316,30,10,60,female,2,45559.5,3,3
760301,12,0,52,unknown,2,23405.399999999998,1,2
4803183,50,8,58,female,2,122879.4,2,2
3643964,44,0,64,female,2,72516.68,7,7
461128,40,0,56,female,3,194346.79,7,7
5141668,12,4,26,unknown,2,20199.61,7,7
8829220,52,11,20,male,2,16847.239999999998,2,2
4086473,20,3,60,male,2,992259.71,7,7
4724715,12,3,30,unknown,3,103940.83,7,7
4140940,24,2,50,male,2,41591.86,4,4
3745952,30,2,68,female,2,308375.2,1,1
1547490,20,6,22,female,2,18265.41,2,2
4804118,14,10,40,unknown,2,18862.38,2,2
9029503,54,6,63,female,2,102132.72,7,7
7355541,10,6,73,unknown,2,107618.2,2,2
1582224,26,3,36,male,2,201010.04,1,1
9362589,16,11,18,male,2,50793.02,1,2
6835554,26,7,50,female,2,34375.32,7,7
3091667,12,0,18,unknown,3,55163.62,3,3
7502847,8,11,56,unknown,2,21082.55,1,1
9173550,16,11,,female,2,26490.17,1,2
5860892,44,6,57,female,2,79358.76,7,7
6075561,42,2,40,male,4,195473.93,3,3
3296280,40,8,26,male,3,80784.89,7,7
9221570,34,11,44,male,2,33408.32,1,1
7810274,34,6,63,male,2,467234.71,7,7
7860787,20,7,36,female,2,28162.33,1,1
9223284,10,11,25,unknown,3,18780.8,7,7
5799299,10,10,52,male,3,99282.34,6,6
5687366,26,6,74,female,2,33850.94,3,3
2756199,8,10,52,unknown,2,36820.08,3,3
8427977,28,9,54,female,2,75652.89,4,4
9397993,12,1,65,male,2,332994.23,6,6
4497054,30,0,74,male,2,1427660.0799999998,2,2
5055638,10,10,58,unknown,2,25549.74,2,2
1323424,32,0,43,female,2,54361.07,4,4
3577754,12,8,23,unknown,2,17331.409999999996,1,1
8987788,8,10,24,unknown,2,17920.05,2,2
5754955,50,9,56,male,2,20140.19,1,1
1563833,44,7,64,female,4,1697309.67,7,7
230566,44,2,19,male,2,72868.15,1,1
2563117,40,9,58,male,3,1106745.12,7,7
2727971,38,10,58,male,2,204575.44,7,7
842852,34,9,34,unknown,3,26449.42,5,5
1420216,12,9,25,unknown,2,25899.32,5,5
1301273,24,3,38,male,2,67449.54999999999,2,2
2265317,8,11,24,unknown,2,29920.24,4,4
5466276,18,3,39,male,2,18338.82,1,1
1714911,26,1,35,female,2,91804.36,4,4
7337642,60,6,20,male,3,49848.26,7,7
5239753,12,3,20,unknown,3,67409.45999999999,2,2
6081190,32,2,62,male,2,235663.18,7,7
2503872,8,10,40,unknown,3,46505.84,4,4
766321,8,2,,unknown,2,19655.1,6,6
8537419,12,11,52,unknown,3,249491.71,7,7
1321590,20,1,48,female,2,52774.68,1,1
186895,10,11,22,unknown,2,19428.68,2,2
6431027,32,0,31,female,3,49925.28,2,2
4299793,10,6,46,female,2,204094.59000000003,1,1
1055262,8,1,21,male,2,15061.62,3,3
983618,54,0,23,unknown,2,13910.44,1,1
3821904,28,6,36,female,2,92744.35,7,7
7531959,42,11,65,male,4,366163.91,7,7
43265,34,11,64,male,3,531894.0700000001,4,4
7596882,10,10,55,unknown,2,82448.15,6,6
4841568,22,3,50,male,2,66927.64,7,7
4166610,12,4,70,unknown,3,2074266.97,7,7
4163171,42,1,40,female,2,21983.33,1,1
4719393,24,2,31,female,2,25448.67,2,2
902020,12,10,34,unknown,2,21827.54,4,4
5042221,18,0,36,male,2,38276.37,5,5
5163739,26,11,58,male,2,28992.149999999998,3,3
8166970,10,7,26,unknown,2,17088.51,1,1
5822991,16,6,65,unknown,2,224602.78,7,7
8946069,22,4,43,male,2,97468.8,7,7
8402317,14,7,43,unknown,2,82598.53,1,1
3206412,68,10,68,female,2,24413.86,3,3
3672517,60,0,50,female,2,80428.68,1,1
9728776,56,5,66,female,2,258062.32,5,5
3251432,20,6,46,male,2,682890.24,3,3
6561717,12,11,50,unknown,2,64422.19,3,3
8038887,24,9,56,female,3,109246.19,5,5
1188306,12,0,20,male,3,16507.87,3,3
2857954,8,10,18,unknown,2,26992.5,4,4
7802563,14,2,64,unknown,2,23158.52,5,5
5034668,54,11,71,female,3,96523.0,6,6
9940853,20,7,26,male,2,21508.76,5,5
878311,12,7,32,unknown,2,30100.39,1,1
547412,10,0,44,unknown,3,345849.35,7,7
2842769,12,8,59,male,2,179546.07,6,6
9362283,14,2,34,unknown,2,134697.5,2,2
9529382,24,7,48,female,2,166144.28999999998,1,1
8920534,48,4,48,male,2,1198930.87,7,7
4616508,50,0,66,unknown,2,63230.100000000006,3,3
8055455,38,5,22,male,3,33698.119999999995,2,2
2480841,28,1,86,male,2,23174.1,6,6
3766519,10,10,52,unknown,3,148396.46000000002,6,6
6464634,10,10,62,unknown,2,23373.619999999995,1,1
5471657,52,2,52,female,2,17277.739999999998,3,3
3347535,8,11,25,female,2,19991.28,3,3
7004645,12,10,44,unknown,2,120471.68,7,7
3697454,18,2,26,female,2,14962.259999999998,4,4
8845007,12,10,30,unknown,2,22738.26,7,7
1435014,12,11,36,female,2,50629.21,6,6
9516455,10,6,18,male,2,17811.51,6,6
6408685,14,6,22,unknown,2,23737.61,7,7
6210274,32,7,47,male,2,148221.22999999998,6,6
4129661,16,1,23,unknown,2,59560.92,7,7
2840140,12,11,25,unknown,2,23518.44,7,7
3574622,42,11,75,female,2,38492.87,7,7
5016846,14,3,30,unknown,2,30355.95,3,3
6445310,32,9,50,male,2,224620.86,7,7
7694604,18,5,30,female,2,26524.649999999998,7,7
3669672,10,5,45,unknown,2,98242.76,2,2
9930028,68,0,58,male,4,542639.64,7,7
9673589,24,3,46,male,2,379885.33,4,4
1995183,12,3,60,male,5,489440.65,6,6
8689605,10,3,52,unknown,2,22412.42,1,1
7243844,12,7,50,unknown,2,59697.79999999999,1,1
6189148,30,9,49,male,2,73043.53,2,2
4746000,54,1,20,male,2,127038.5,1,1
6126534,42,5,44,male,5,451136.69,7,7
684585,42,0,48,male,2,38386.11,1,1
6091028,44,11,78,male,2,237738.5,7,7
7386960,12,8,24,male,2,18393.21,7,7
3305619,60,9,60,unknown,2,102911.49,2,2
5652103,16,10,24,male,3,150406.21000000002,5,5
6119567,18,1,34,female,3,165890.52000000002,7,7
3314742,10,10,35,unknown,2,21316.26,1,1
6166157,30,1,42,male,2,155016.91999999998,4,4
8533478,26,0,56,female,2,90742.1,2,2
3552487,68,10,60,female,2,216150.63,3,3
8010561,18,3,58,female,2,464101.65,7,7
6391398,28,1,50,female,2,32388.96,2,2
7946816,10,8,22,unknown,2,41655.78,7,7
2586311,18,7,50,male,3,96368.25,3,3
6215978,26,4,42,male,2,35907.44,7,7
4259574,12,8,21,unknown,2,15274.07,2,2
6812044,30,11,56,male,3,333890.09,7,7
5325751,28,3,51,male,2,231607.45,3,3
4001320,10,5,42,unknown,2,100825.35,3,4
3738029,30,11,56,male,2,21973.6,3,3
6427803,40,4,40,female,2,100036.66,5,5
3178308,34,7,46,female,2,99208.07,4,4
8802572,34,7,32,female,5,3103074.98,7,7
9886146,34,7,42,female,3,155724.81,4,4
9287071,54,1,50,male,2,393809.58,5,5
8208289,16,9,38,female,2,16933.6,2,2
5071889,12,4,27,male,2,19169.61,3,3
3026767,42,6,40,female,2,53244.54,2,2
2358104,32,10,54,female,2,15086.169999999998,2,3
8097329,50,10,36,male,2,27988.39,2,2
4011169,30,4,32,male,2,83011.84999999999,3,3
249423,12,10,61,unknown,2,41140.2,3,3
7061072,24,10,28,male,2,57679.56,6,6
2049085,10,4,50,unknown,2,49671.0,5,5
6640483,30,10,48,male,2,231119.09000000003,4,4
4885745,22,10,65,female,2,93877.5,4,5
2129231,44,1,64,unknown,2,34983.78,4,4
4963849,42,10,69,female,2,27139.369999999995,6,7
8874627,42,5,23,male,2,63511.54000000001,1,2
8569946,34,0,48,female,2,79881.48,5,5
1925352,56,5,50,female,2,37844.14,6,6
8323132,26,8,30,female,3,73984.91,3,3
3235060,18,11,56,female,2,27219.63,1,1
3559689,58,4,74,male,4,6387060.94,5,5
8084972,20,10,44,female,3,103892.77,2,2
7499887,10,6,40,unknown,2,35421.0,7,7
3491852,8,2,19,male,3,170608.06,5,5
2631706,26,10,70,female,2,29070.84,3,3
3014501,22,8,40,female,2,21463.46,2,2
4548388,26,7,48,male,2,21774.43,2,2
8744682,22,11,42,female,2,357530.16,2,2
9624604,18,10,62,female,2,40999.15,1,1
9050678,28,3,48,male,2,61773.79000000001,5,5
7429722,30,9,54,male,2,36843.69,1,1
5782165,8,11,20,unknown,2,55566.39,7,7
9178052,10,8,26,unknown,2,25396.09,3,3
3730106,30,9,42,male,2,28805.259999999995,2,2
8696400,22,1,43,unknown,2,106122.4,2,2
1108155,52,10,20,female,3,218116.67,1,1
5037697,48,1,25,female,2,203312.43,5,5
8755309,46,0,58,female,2,132634.97,6,6
697473,42,9,54,female,3,212915.19,7,7
9755377,36,0,41,unknown,3,166876.36,7,7
6428259,12,0,39,unknown,2,99271.87,3,3
